FIRMA;DIL;Login;WaitTime;WaitCount;CustomMaxAnswered;MEDIATION_DURATION;SAAT
4;1;37;0;0;38;1;20
3;1;39;0;0;28;8;20
1;1;56;0;0;52;0;20
2;2;32;103;3;219;65;20
3;1;39;0;0;28;0;20
1;1;54;0;0;25;0;20
2;2;30;46;4;124;137;20
1;2;35;72;5;200;142;20
3;1;40;0;0;43;25;20
2;2;31;154;4;219;107;20
4;1;42;0;0;38;0;20
2;1;55;0;0;45;0;20
2;1;54;0;0;45;1;20
3;1;39;0;0;28;1;20
4;1;36;0;0;38;0;20
1;2;35;103;7;206;150;20
1;2;35;56;4;200;157;20
2;1;55;0;0;45;0;20
3;1;40;0;0;43;1;20
2;1;55;0;0;45;0;20
1;1;71;0;0;8;0;20
4;1;32;0;0;38;11;20
1;1;53;0;0;19;0;20
4;1;43;0;0;38;0;20
1;2;35;146;6;206;138;20
3;1;39;0;0;28;0;20
2;2;31;37;2;219;63;20
2;2;30;121;4;189;131;20
1;1;54;0;0;19;5;20
1;1;56;0;0;52;0;20
4;1;32;0;0;38;0;20
2;2;31;210;4;219;112;20
4;1;35;0;0;16;0;20
2;1;55;0;0;45;1;20
3;1;39;0;0;4;1;20
3;1;39;0;0;28;0;20
2;1;54;0;0;45;0;20
4;1;36;0;0;38;0;20
2;1;53;0;0;20;1;20
1;1;56;0;0;52;8;20
2;2;30;81;5;124;166;20
4;2;8;21;1;162;165;20
1;2;35;109;6;200;154;20
3;1;39;0;0;28;17;20
3;2;8;0;0;229;68;20
1;2;35;72;2;200;40;20
4;1;43;0;0;38;1;20
3;1;39;0;0;28;0;20
2;2;31;71;4;189;215;20
3;2;11;107;2;267;76;20
3;2;11;51;1;229;43;20
4;1;43;0;0;38;15;20
2;1;58;0;0;36;0;20
3;1;39;0;0;28;1;20
2;2;31;147;6;189;97;20
4;1;43;0;0;38;1;20
1;1;54;0;0;52;0;20
1;2;40;17;3;57;118;20
2;2;31;83;6;189;217;20
1;1;55;0;0;52;9;20
4;1;36;0;0;38;1;20
1;2;35;66;4;200;74;20
4;1;37;0;0;38;0;20
2;1;54;0;0;45;1;20
1;1;55;0;0;52;0;20
2;1;54;0;0;21;10;20
1;2;38;0;0;121;0;20
1;2;35;108;5;200;156;20
2;1;54;0;0;45;5;20
3;1;39;0;0;28;0;20
1;2;35;156;6;206;150;20
3;2;11;149;2;267;174;20
1;2;35;72;2;200;77;20
4;2;8;32;1;162;146;20
2;1;52;0;0;45;8;20
2;1;54;0;0;19;0;20
1;1;57;0;0;52;1;20
2;2;30;0;0;65;29;20
3;1;39;0;0;4;0;20
2;2;31;96;4;189;111;20
3;1;39;0;0;4;0;20
1;2;35;70;6;200;204;20
2;2;30;55;5;124;129;20
4;1;42;0;0;82;0;20
2;2;31;146;7;189;195;20
2;1;53;0;0;19;0;20
2;1;53;0;0;45;0;20
3;2;11;18;1;267;168;20
1;2;35;162;6;200;67;20
3;1;39;0;0;4;0;20
1;2;35;121;6;206;188;20
2;1;54;0;0;45;1;20
1;2;35;106;6;200;84;20
4;2;8;67;1;162;64;20
2;1;53;0;0;45;0;20
3;1;39;0;0;28;0;20
3;1;39;0;0;28;0;20
3;2;11;24;1;267;228;20
3;2;11;47;1;267;19;20
1;2;35;30;3;200;82;20
1;1;57;0;0;52;0;20
2;2;30;97;6;124;188;20
2;2;30;139;5;189;125;20
4;1;43;0;0;38;0;20
4;1;42;0;0;38;1;20
4;1;43;0;0;38;0;20
3;1;39;0;0;4;0;20
2;1;53;0;0;45;1;20
2;1;53;0;0;45;0;20
3;1;39;0;0;11;1;20
1;2;35;152;7;200;131;20
4;2;8;49;1;162;92;20
3;1;39;0;0;28;0;20
2;1;54;0;0;20;0;20
3;2;11;0;0;229;1;20
3;1;39;0;0;4;1;20
4;1;43;0;0;38;1;20
3;1;39;0;0;28;0;20
2;2;30;0;0;65;13;20
2;2;30;124;5;189;111;20
3;1;39;0;0;28;0;20
4;2;8;0;0;228;141;20
1;1;56;0;0;52;0;20
3;1;39;0;0;4;1;20
3;1;40;0;0;2;0;20
2;1;53;0;0;19;1;20
2;2;30;76;3;124;86;20
2;1;53;0;0;19;4;20
2;2;31;119;5;189;121;20
1;2;35;66;5;200;86;20
4;1;37;0;0;38;0;20
2;1;54;0;0;45;0;20
2;1;53;0;0;45;0;20
2;2;31;98;5;189;155;20
1;1;56;9;1;52;10;20
1;2;35;126;4;206;71;20
3;1;39;0;0;28;0;20
3;1;39;0;0;4;9;20
4;1;41;0;0;16;0;20
2;2;31;96;3;189;67;20
2;1;54;0;0;20;0;20
4;1;42;0;0;79;10;20
2;1;53;0;0;20;0;20
1;1;57;0;0;52;1;20
3;2;11;7;1;267;121;20
1;1;57;0;0;52;0;20
4;1;43;0;0;38;1;20
1;1;57;0;0;43;0;20
2;1;53;0;0;20;13;20
2;1;54;0;0;45;1;20
3;1;39;0;0;3;0;20
2;1;53;0;0;20;6;20
2;1;54;0;0;20;0;20
4;1;37;0;0;38;1;20
4;2;8;59;1;162;104;20
3;1;40;0;0;4;1;20
1;2;35;68;5;200;150;20
4;1;43;0;0;38;4;20
2;1;54;1;1;21;43;20
4;1;37;0;0;38;3;20
2;2;30;69;5;124;97;20
2;2;30;163;4;168;158;20
4;2;8;117;1;45;155;20
1;2;35;147;5;136;123;20
2;1;58;0;0;36;0;20
4;1;43;0;0;38;22;20
3;1;39;0;0;28;1;20
3;1;39;0;0;11;0;20
2;2;31;0;0;48;1;20
2;1;54;0;0;19;2;20
4;2;8;17;1;162;98;20
4;1;42;0;0;82;0;20
3;2;11;0;0;171;265;20
4;1;36;0;0;82;0;20
1;2;35;44;3;200;88;20
1;1;56;0;0;52;0;20
3;1;40;0;0;2;1;20
3;1;39;0;0;16;7;20
3;2;11;69;1;267;41;20
3;1;40;0;0;2;1;20
1;1;65;0;0;33;1;20
2;1;54;0;0;20;7;20
4;1;32;0;0;82;0;20
4;2;8;44;1;162;141;20
3;1;39;0;0;11;14;20
1;2;35;106;6;200;64;20
1;1;56;0;0;52;10;20
2;2;30;55;2;65;96;20
1;2;35;48;4;87;198;20
1;2;35;29;3;87;181;20
1;1;62;0;0;33;0;20
4;1;37;0;0;38;0;20
3;1;39;0;0;11;0;20
3;2;11;0;0;111;12;20
2;2;30;54;5;124;129;20
2;2;31;125;3;139;125;20
3;1;40;0;0;10;0;20
1;1;56;2;1;52;16;20
2;2;30;0;0;65;107;20
4;2;8;14;1;162;59;20
2;1;54;0;0;20;1;20
3;2;11;18;1;267;44;20
2;1;54;0;0;19;0;20
4;1;36;0;0;82;0;20
3;2;11;74;2;267;58;20
4;1;41;0;0;16;2;20
4;1;37;0;0;38;11;20
2;2;30;23;1;65;47;20
3;1;39;0;0;4;1;20
3;1;39;0;0;11;0;20
2;1;54;0;0;20;15;20
1;2;40;0;0;12;23;20
1;1;56;0;0;43;1;20
3;1;40;0;0;2;0;20
2;2;31;151;3;139;126;20
2;2;30;0;0;48;5;20
2;1;53;0;0;19;1;20
4;2;8;20;1;143;161;20
4;1;42;0;0;82;0;20
4;1;36;0;0;82;1;20
4;1;36;0;0;82;27;20
2;2;30;84;5;124;57;20
3;2;11;0;0;267;95;20
4;1;36;0;0;82;0;20
1;1;57;0;0;52;0;20
3;1;39;0;0;4;1;20
1;1;71;0;0;21;1;20
4;1;36;0;0;82;0;20
1;1;70;0;0;15;0;20
4;2;8;0;0;143;1;20
3;1;39;0;0;4;0;20
2;1;53;0;0;20;0;20
2;1;54;0;0;20;0;20
4;1;42;0;0;82;23;20
2;2;30;0;0;65;19;20
1;1;69;0;0;15;9;20
4;1;42;0;0;82;0;20
1;1;57;0;0;52;9;20
3;1;39;0;0;4;0;20
3;1;39;0;0;4;0;20
3;1;40;0;0;4;0;20
4;1;42;0;0;82;1;20
1;2;35;153;6;136;119;20
3;2;11;11;2;267;76;20
2;2;30;62;5;124;104;20
1;1;58;0;0;43;12;20
1;1;57;0;0;43;0;20
3;1;39;0;0;4;0;20
4;2;8;0;0;162;19;20
4;1;42;0;0;16;3;20
2;1;54;0;0;20;0;20
4;1;37;0;0;38;0;20
4;2;8;0;0;228;1;20
2;1;54;0;0;20;0;20
1;1;72;0;0;14;0;20
4;1;36;0;0;82;1;20
1;2;35;120;7;200;95;20
1;1;72;0;0;8;0;20
1;1;62;0;0;33;32;20
2;1;54;0;0;19;3;20
3;1;40;0;0;2;0;20
3;2;11;163;1;267;21;20
3;1;40;0;0;2;0;20
4;1;42;0;0;15;80;20
4;2;8;0;0;143;8;20
2;1;55;0;0;19;4;20
1;2;37;0;0;121;1;20
3;2;8;0;0;171;5;20
4;2;8;0;0;228;33;20
4;1;36;0;0;82;36;20
2;1;54;0;0;30;0;20
3;1;40;0;0;2;1;20
2;2;30;42;3;124;82;20
4;2;8;0;0;103;227;20
1;2;35;121;4;124;124;20
3;1;40;0;0;2;3;20
3;1;40;0;0;2;0;20
1;2;36;0;0;121;38;20
3;1;40;0;0;2;1;20
4;1;36;0;0;16;1;20
1;2;35;196;6;183;65;20
2;2;30;56;4;124;65;20
2;1;55;0;0;3;0;20
3;1;40;0;0;2;0;20
3;1;40;0;0;2;0;20
2;2;30;74;2;109;80;20
2;2;32;0;0;48;35;20
3;1;39;0;0;4;3;20
2;1;55;0;0;19;1;20
3;2;11;86;2;267;52;20
1;1;71;0;0;14;0;20
3;2;11;103;1;171;171;20
2;1;54;0;0;20;2;20
4;1;36;0;0;82;0;20
3;2;11;0;0;111;74;20
1;2;35;141;4;136;111;20
1;2;35;19;1;121;82;20
4;1;41;0;0;16;0;20
1;1;70;0;0;15;1;20
3;1;40;0;0;2;0;20
4;1;36;0;0;82;0;20
2;1;53;0;0;19;9;20
1;1;59;0;0;43;0;20
3;1;39;0;0;4;0;20
2;1;54;0;0;19;5;20
2;1;54;0;0;30;0;20
2;1;53;0;0;19;0;20
4;2;8;0;0;228;43;20
3;1;40;0;0;2;0;20
2;1;54;0;0;19;1;20
3;1;40;0;0;2;0;20
1;2;36;0;0;121;3;20
1;2;35;43;3;87;134;20
1;1;73;0;0;8;0;20
2;1;54;0;0;19;4;20
1;2;37;0;0;121;15;20
4;2;8;0;0;103;47;20
2;2;30;79;3;65;85;20
2;1;55;0;0;19;4;20
3;1;40;0;0;2;1;20
2;1;54;0;0;8;1;20
3;1;40;0;0;2;0;20
3;1;40;0;0;4;1;20
3;2;11;0;0;171;1;20
3;1;40;0;0;10;0;20
2;2;30;0;0;48;63;20
4;1;42;0;0;82;1;20
3;1;40;0;0;10;0;20
3;2;11;0;0;111;0;20
3;1;40;0;0;4;0;20
1;2;29;0;0;121;0;20
2;2;32;0;0;15;0;19
3;1;40;0;0;4;0;20
2;2;30;0;0;48;0;20
2;2;30;0;0;65;0;20
1;1;74;0;0;8;0;20
2;2;30;0;0;65;27;20
2;1;54;0;0;19;1;20
2;1;55;0;0;5;0;20
3;1;40;0;0;2;0;20
3;2;11;0;0;171;10;20
1;1;68;0;0;15;1;20
3;1;40;0;0;3;0;20
1;2;36;10;1;121;85;20
2;1;54;0;0;19;0;20
1;1;63;0;0;33;0;20
3;1;40;0;0;2;0;20
3;1;40;0;0;10;0;20
4;1;42;0;0;82;1;20
3;1;40;0;0;2;0;20
2;1;54;0;0;19;0;20
2;2;31;0;0;48;1;20
4;2;8;0;0;143;37;20
2;1;54;0;0;8;1;20
2;1;54;0;0;19;0;20
4;1;42;0;0;16;0;20
1;2;40;0;0;24;45;20
3;1;40;0;0;2;0;20
4;1;43;0;0;11;1;20
3;1;40;0;0;3;0;20
1;1;65;0;0;33;0;20
4;1;42;0;0;82;1;20
2;2;31;0;0;48;0;20
1;1;72;0;0;8;0;20
1;1;72;0;0;21;0;20
3;1;40;0;0;2;0;20
4;2;8;0;0;228;21;20
4;1;36;0;0;82;0;20
2;1;54;0;0;19;0;20
4;2;8;0;0;143;27;20
4;1;42;0;0;82;0;20
1;1;67;0;0;15;1;20
4;1;36;0;0;82;6;20
3;1;40;0;0;10;1;20
2;2;30;0;0;48;0;20
2;1;54;0;0;19;0;20
2;1;55;0;0;8;0;20
2;1;55;0;0;8;0;20
3;2;11;0;0;131;1;20
4;2;8;0;0;228;21;20
1;1;71;0;0;15;1;20
4;1;42;0;0;16;0;20
4;1;42;0;0;16;0;20
2;1;55;0;0;19;0;20
2;2;31;0;0;48;1;20
1;2;37;0;0;121;3;20
4;1;35;0;0;16;1;20
1;1;67;0;0;15;32;20
4;2;8;0;0;228;0;20
4;1;36;0;0;16;10;20
2;1;55;0;0;19;1;20
3;1;40;0;0;10;0;20
1;1;72;0;0;21;1;20
2;1;56;0;0;30;0;20
3;1;40;0;0;2;0;20
2;1;56;0;0;30;0;20
4;1;41;0;0;82;51;20
2;2;31;0;0;48;0;20
2;1;54;0;0;8;0;20
2;1;55;0;0;3;16;20
4;1;41;0;0;82;6;20
2;1;55;0;0;8;0;20
2;2;31;0;0;48;0;20
4;1;42;0;0;16;1;20
2;1;55;0;0;3;1;20
4;1;44;0;0;4;1;20
1;2;40;0;0;3;0;20
1;1;67;0;0;15;5;20
1;1;73;0;0;3;1;20
4;1;32;0;0;16;2;20
4;1;42;0;0;16;0;20
1;1;71;0;0;8;0;20
4;1;35;0;0;16;0;20
1;1;73;0;0;21;1;20
3;2;8;0;0;111;0;20
1;1;72;0;0;14;1;20
1;1;71;0;0;15;0;20
2;2;32;11;1;48;31;20
1;2;38;0;0;121;3;20
3;1;40;0;0;2;0;20
3;1;40;0;0;10;0;20
3;1;40;0;0;2;0;20
2;1;56;0;0;30;0;20
3;1;40;0;0;10;0;20
1;1;72;0;0;14;1;20
2;2;30;0;0;48;3;20
4;2;8;0;0;228;3;20
3;1;40;0;0;3;0;20
1;1;72;0;0;8;0;20
3;2;11;0;0;111;169;20
1;1;75;0;0;21;0;20
2;1;55;0;0;8;0;20
4;1;41;0;0;16;0;20
2;2;32;9;1;48;13;20
3;2;11;0;0;111;1;20
3;1;40;0;0;2;1;20
2;1;57;0;0;30;1;20
1;2;40;44;2;47;41;20
2;2;32;23;2;48;12;20
1;1;72;0;0;15;0;20
3;2;11;0;0;111;68;20
2;1;55;0;0;8;1;20
2;1;54;0;0;30;0;20
3;1;40;0;0;10;0;20
2;1;58;0;0;36;0;20
1;1;73;0;0;8;0;20
2;2;31;0;0;48;0;20
4;1;43;0;0;11;0;20
3;1;40;0;0;2;1;20
1;2;29;0;0;11;0;20
2;1;54;0;0;8;0;20
1;2;40;0;0;24;7;20
1;2;40;36;1;47;19;20
1;1;75;0;0;21;1;20
2;2;32;0;0;44;1;20
1;2;37;62;1;121;0;20
1;1;73;0;0;8;0;20
2;2;31;0;0;48;0;20
1;1;71;0;0;21;0;20
4;2;9;0;0;77;43;20
4;1;41;0;0;16;0;20
3;1;40;0;0;10;1;20
4;1;36;0;0;16;0;20
2;2;31;0;0;48;13;20
1;1;71;0;0;8;0;20
1;1;73;0;0;8;1;20
2;2;31;0;0;48;0;20
2;2;31;0;0;48;0;20
2;2;31;0;0;48;1;20
2;2;32;0;0;46;0;20
1;2;40;0;0;11;0;20
1;2;40;11;1;24;55;20
1;1;73;0;0;3;1;20
3;2;8;0;0;111;16;20
3;1;40;0;0;10;0;20
2;1;57;0;0;30;0;20
2;1;57;0;0;30;0;20
4;1;41;0;0;16;0;20
2;2;31;0;0;48;1;20
2;2;32;0;0;46;0;20
3;1;40;0;0;3;1;20
1;1;73;0;0;8;0;20
4;2;8;0;0;103;0;20
3;1;40;0;0;10;1;20
3;1;40;0;0;10;0;20
3;1;39;0;0;3;1;20
1;2;40;0;0;11;0;20
1;2;40;0;0;24;16;20
1;1;74;0;0;21;1;20
1;1;74;0;0;21;0;20
3;2;11;0;0;111;0;20
3;2;11;0;0;111;0;20
1;1;73;0;0;8;0;20
4;1;36;0;0;16;0;20
1;2;40;17;2;57;65;20
3;2;11;71;1;111;36;20
2;1;54;0;0;10;1;20
2;1;56;0;0;30;1;20
1;2;39;0;0;4;0;20
2;2;32;0;0;3;0;20
2;1;58;0;0;36;1;20
2;2;30;0;0;48;1;20
2;2;32;0;0;48;1;20
1;2;40;0;0;11;1;20
4;1;42;0;0;16;0;20
3;1;40;0;0;10;0;20
4;1;43;0;0;4;0;20
2;2;32;0;0;46;0;20
1;1;74;0;0;21;1;20
4;1;42;0;0;16;1;20
2;2;32;0;0;44;26;20
4;1;42;0;0;16;0;20
2;1;56;0;0;30;0;20
2;2;32;0;0;44;0;20
3;2;11;0;0;131;16;20
4;1;42;0;0;16;0;20
2;1;57;0;0;30;0;20
4;1;42;0;0;16;1;20
1;2;40;0;0;11;1;20
2;1;54;0;0;30;0;20
2;1;58;0;0;36;1;20
1;2;40;0;0;11;1;20
4;1;35;0;0;16;0;20
3;1;40;0;0;10;0;20
3;1;39;0;0;10;5;20
4;1;42;0;0;16;1;20
2;2;31;0;0;44;35;20
2;2;32;0;0;48;0;20
1;1;73;0;0;21;0;20
1;2;40;0;0;11;3;20
1;2;40;0;0;3;1;20
2;2;32;21;2;48;23;20
4;2;8;0;0;103;51;20
1;1;73;0;0;21;0;20
4;2;8;0;0;103;58;20
2;1;64;0;0;32;1;19
3;1;39;0;0;3;0;20
3;1;40;0;0;10;0;20
2;1;58;0;0;36;1;20
3;1;39;0;0;6;1;20
2;1;57;0;0;30;0;20
1;1;73;0;0;21;1;20
1;2;39;0;0;9;1;19
2;1;60;0;0;36;0;20
4;2;8;0;0;103;0;20
4;1;43;0;0;11;0;20
3;1;39;0;0;3;0;20
2;2;32;0;0;48;9;20
4;1;36;0;0;16;1;20
1;1;74;0;0;21;1;20
3;2;11;0;0;69;109;20
2;1;56;0;0;30;0;20
2;1;57;0;0;30;1;20
2;2;32;0;0;37;34;20
1;2;40;0;0;3;0;20
3;1;40;0;0;10;1;20
4;1;42;0;0;16;0;20
3;1;40;0;0;10;1;20
1;1;73;0;0;3;0;20
3;2;11;0;0;131;52;20
3;2;11;0;0;131;67;20
3;1;39;0;0;3;1;20
3;1;51;0;0;5;0;19
4;1;32;0;0;11;14;20
2;2;32;0;0;85;1;19
1;2;39;0;0;11;0;20
2;2;32;0;0;46;9;20
1;1;73;0;0;21;0;20
2;1;57;0;0;30;0;20
2;2;32;0;0;46;2;20
1;1;72;0;0;21;0;20
4;1;42;0;0;11;1;20
2;2;32;0;0;3;0;20
3;2;13;0;0;163;129;20
1;1;73;0;0;21;1;20
3;1;40;0;0;10;0;20
2;2;32;0;0;44;0;20
1;2;40;0;0;11;0;20
2;2;32;0;0;15;0;19
1;1;72;0;0;21;1;20
2;1;63;0;0;36;13;20
2;1;58;0;0;36;2;20
3;1;40;0;0;10;1;20
2;2;32;0;0;87;9;19
2;1;57;0;0;30;7;20
4;1;36;0;0;11;2;20
2;1;57;0;0;30;0;20
4;1;39;0;0;13;0;19
2;1;57;0;0;30;0;20
3;1;40;0;0;5;1;20
1;1;73;0;0;15;0;19
2;1;57;0;0;30;0;20
1;1;73;0;0;21;0;20
3;1;39;0;0;3;1;20
3;1;40;0;0;10;1;20
2;1;56;0;0;30;4;20
3;1;39;0;0;6;0;20
3;1;40;0;0;10;0;20
1;1;73;0;0;21;1;20
4;1;37;0;0;11;0;20
1;1;73;0;0;3;0;20
3;1;39;0;0;3;1;20
1;2;36;0;0;5;0;19
1;2;40;0;0;11;10;20
1;1;74;0;0;3;0;20
1;2;40;0;0;24;7;20
3;1;40;0;0;10;0;20
1;2;28;0;0;4;1;19
3;1;39;0;0;6;0;20
4;1;36;0;0;16;1;20
3;1;39;0;0;3;1;20
4;1;38;0;0;4;0;20
1;1;72;0;0;21;0;20
4;1;37;0;0;4;9;20
2;1;57;0;0;30;2;20
4;1;43;0;0;11;0;20
3;1;39;0;0;3;0;20
2;1;64;0;0;24;32;20
4;1;42;0;0;11;0;20
2;1;57;0;0;30;1;20
1;2;40;0;0;11;1;20
4;1;44;0;0;28;1;20
2;2;32;0;0;44;0;20
1;2;40;0;0;11;1;20
4;2;8;0;0;103;1;20
1;1;73;0;0;3;0;20
1;2;40;0;0;3;0;20
2;1;57;0;0;30;3;20
3;1;40;0;0;10;0;20
2;2;31;0;0;44;32;20
4;2;8;0;0;103;14;20
4;1;37;0;0;11;0;20
2;2;32;0;0;44;1;20
3;1;39;0;0;6;0;20
1;2;40;0;0;11;0;20
4;2;16;0;0;40;40;19
4;1;38;0;0;4;0;20
1;2;39;0;0;3;0;19
2;2;32;0;0;44;0;20
2;2;32;0;0;44;2;20
2;1;58;0;0;36;0;20
1;1;73;0;0;3;0;19
1;1;74;0;0;3;1;20
4;1;37;0;0;11;0;20
3;1;39;0;0;3;0;20
1;1;74;0;0;3;0;20
2;2;32;0;0;44;0;20
1;2;40;0;0;4;0;20
2;1;58;0;0;36;0;20
1;2;40;0;0;11;1;20
1;1;73;0;0;3;0;20
1;2;29;0;0;11;0;20
3;2;9;0;0;163;50;20
4;1;43;0;0;11;1;20
3;1;39;0;0;3;1;20
1;1;73;0;0;3;0;20
4;1;43;0;0;11;0;20
4;1;45;0;0;28;1;19
2;1;57;0;0;30;1;20
2;1;58;0;0;36;0;20
1;2;40;0;0;3;1;20
2;1;57;0;0;36;29;20
4;1;44;0;0;4;0;20
1;2;40;0;0;4;0;20
2;2;32;0;0;44;0;20
3;1;39;0;0;6;0;20
4;1;45;0;0;28;0;19
3;1;39;0;0;6;1;20
2;1;64;0;0;24;13;19
3;2;14;0;0;163;16;19
2;1;60;0;0;36;0;20
1;1;72;0;0;3;0;20
4;1;33;0;0;28;0;20
2;1;58;0;0;36;1;20
1;1;73;0;0;3;1;20
2;2;32;0;0;44;0;20
4;1;38;0;0;28;0;20
2;1;58;0;0;36;1;20
4;1;44;0;0;4;1;20
4;1;43;0;0;11;0;20
2;1;58;0;0;36;0;20
4;2;8;0;0;103;0;20
1;1;72;0;0;3;0;20
3;1;54;0;0;9;1;19
1;1;74;0;0;3;0;20
3;2;13;0;0;199;0;19
1;2;40;0;0;4;1;20
4;1;43;0;0;4;0;20
1;2;40;0;0;11;0;20
3;1;42;0;0;5;0;20
1;1;73;0;0;3;1;20
1;2;40;0;0;11;1;20
1;2;40;0;0;4;1;20
2;1;58;0;0;36;1;20
4;1;43;0;0;4;0;20
3;2;13;0;0;54;7;19
3;1;38;0;0;6;0;20
1;2;29;0;0;3;0;20
4;2;8;0;0;103;18;20
1;1;74;0;0;3;0;20
4;1;38;0;0;4;1;20
3;1;39;0;0;3;0;20
1;2;40;0;0;3;0;20
3;1;39;0;0;3;0;20
1;1;73;0;0;3;0;20
1;1;74;0;0;3;1;20
3;1;39;0;0;3;0;20
1;1;72;0;0;3;1;19
2;1;62;0;0;36;0;20
2;2;32;0;0;44;8;20
3;1;39;0;0;3;0;20
4;1;44;0;0;4;1;20
4;1;38;0;0;4;1;20
4;1;44;0;0;4;1;20
3;1;53;0;0;50;0;19
1;1;73;0;0;3;0;20
1;2;40;0;0;3;0;20
1;2;40;0;0;4;0;20
2;2;32;0;0;3;38;20
4;1;43;0;0;4;0;20
1;1;70;0;0;17;0;19
2;2;32;0;0;44;1;20
2;1;58;0;0;36;0;20
1;2;29;0;0;11;0;20
1;2;39;0;0;4;10;20
3;1;41;0;0;5;1;20
4;2;8;0;0;103;11;20
3;1;40;0;0;5;0;20
2;1;58;0;0;36;0;20
4;2;16;0;0;40;30;19
2;2;32;0;0;44;0;20
1;1;72;0;0;3;1;20
3;2;14;0;0;36;1;19
3;1;39;0;0;3;1;20
2;2;32;0;0;44;1;20
3;1;39;0;0;3;0;20
2;1;58;0;0;36;1;20
1;2;40;0;0;3;4;20
3;1;40;0;0;5;1;20
4;2;16;0;0;42;28;19
3;2;12;0;0;163;54;20
2;2;32;0;0;44;1;20
1;1;73;0;0;3;1;20
4;2;9;0;0;64;1;20
2;1;58;0;0;36;0;20
1;2;39;0;0;9;0;19
3;1;39;0;0;3;1;20
1;1;74;0;0;3;0;20
1;2;39;0;0;4;0;20
2;1;65;0;0;55;0;19
2;2;32;0;0;44;1;20
2;1;59;0;0;36;0;20
4;1;44;0;0;4;1;20
4;1;45;0;0;28;1;19
4;2;8;0;0;77;70;20
2;2;32;0;0;44;2;20
1;2;40;0;0;4;0;20
3;1;56;0;0;9;1;19
4;1;44;0;0;28;1;20
2;2;32;0;0;3;0;20
1;1;71;0;0;15;1;19
4;1;44;0;0;19;1;19
2;1;59;0;0;36;0;20
1;1;74;0;0;3;0;20
1;2;38;0;0;36;1;19
2;1;64;0;0;32;0;19
2;1;60;0;0;36;0;20
1;2;40;0;0;4;0;20
1;2;39;0;0;9;0;19
3;2;13;0;0;163;21;20
1;2;40;0;0;3;0;20
1;1;73;0;0;3;0;19
3;1;38;0;0;5;1;20
4;2;9;0;0;77;33;20
2;2;32;0;0;44;1;20
1;1;73;0;0;3;1;20
2;1;64;0;0;32;3;19
1;1;74;0;0;3;0;20
1;2;39;0;0;3;0;20
4;1;44;0;0;28;3;20
2;1;59;0;0;36;1;20
4;1;38;0;0;28;0;19
1;1;73;0;0;15;1;19
1;2;40;0;0;3;0;20
4;2;8;0;0;77;36;20
1;1;74;0;0;3;1;20
2;2;32;0;0;3;3;20
4;1;45;0;0;28;0;19
4;1;45;0;0;28;0;19
3;2;14;0;0;36;0;19
3;2;14;0;0;163;63;20
1;2;39;0;0;3;0;20
2;2;32;0;0;3;0;20
1;2;40;0;0;3;0;20
1;2;40;0;0;3;0;20
2;1;67;0;0;60;0;19
1;2;39;0;0;3;1;19
1;1;72;0;0;3;0;19
2;1;66;0;0;55;0;19
3;2;13;0;0;163;1;20
4;1;38;0;0;28;0;20
1;1;73;0;0;3;1;20
1;1;73;0;0;3;1;19
4;1;39;0;0;28;1;19
3;2;14;0;0;36;0;19
2;1;66;0;0;55;0;19
3;2;14;0;0;36;162;19
2;1;64;0;0;24;8;19
1;2;40;0;0;3;0;20
1;2;40;0;0;3;1;20
4;1;34;0;0;19;0;19
2;2;32;0;0;44;1;20
4;2;8;0;0;77;0;20
1;2;39;0;0;4;1;19
2;2;32;0;0;51;3;19
2;1;65;0;0;55;0;19
3;2;11;0;0;36;0;19
4;1;38;0;0;4;1;20
4;1;45;0;0;28;0;19
4;1;44;0;0;28;0;20
2;2;32;0;0;3;1;20
1;2;40;0;0;3;0;20
3;1;38;0;0;3;0;20
4;1;45;0;0;28;1;19
4;1;44;0;0;28;0;20
2;2;32;0;0;3;0;20
1;1;72;0;0;17;1;19
2;2;32;0;0;15;0;19
4;2;16;0;0;77;0;19
3;1;54;0;0;3;0;19
2;1;62;0;0;36;7;20
1;2;40;0;0;3;0;20
1;1;72;0;0;3;0;19
1;1;73;0;0;3;1;19
1;1;71;0;0;17;14;19
2;1;59;0;0;36;0;20
1;1;73;0;0;28;0;19
3;1;51;0;0;5;1;19
4;2;16;0;0;42;42;19
2;2;32;0;0;15;0;19
2;2;33;0;0;15;1;19
2;2;32;0;0;15;0;19
1;1;72;0;0;3;0;20
3;2;14;0;0;36;1;19
2;1;65;0;0;55;1;19
1;2;40;0;0;3;1;20
2;1;64;0;0;32;1;19
3;1;54;0;0;3;0;19
1;2;29;0;0;3;1;20
1;2;29;0;0;3;0;20
4;1;39;0;0;28;0;19
4;2;9;0;0;64;75;20
4;1;38;0;0;28;0;20
1;1;73;0;0;3;0;20
4;1;39;0;0;28;0;19
3;1;52;0;0;5;0;19
3;1;52;0;0;50;0;19
3;1;53;0;0;50;1;19
1;2;39;0;0;4;0;19
2;1;64;0;0;36;0;20
2;2;33;0;0;15;0;19
1;1;72;0;0;3;0;19
2;1;67;0;0;60;4;19
2;2;32;0;0;85;1;19
4;1;45;0;0;19;1;19
3;1;54;0;0;5;0;19
4;2;16;0;0;42;63;19
4;1;39;0;0;28;1;19
2;1;66;0;0;55;0;19
2;2;32;0;0;85;0;19
1;1;73;0;0;3;0;19
